 # time =   2.486795985810870E-002
         -50         -50  2.346985713749578E-005
         -50         -49  0.000000000000000E+000
         -50         -48  1.002263286169445E-005
         -50         -47  0.000000000000000E+000
         -50         -46  4.299956347751443E-006
         -50         -45  0.000000000000000E+000
         -50         -44  1.395426568916869E-006
         -50         -43  0.000000000000000E+000
         -50         -42  3.859435641553323E-006
         -50         -41  1.193921947928607E-005
         -50         -40  3.698838081855743E-006
         -50         -39  7.826303981061954E-006
         -50         -38  8.229865474187811E-006
         -50         -37  3.327014959388322E-006
         -50         -36  2.880455061454088E-005
         -50         -35  1.903861132910623E-005
         -50         -34  2.755130520787700E-006
         -50         -33  4.120713859328577E-007
         -50         -32  1.127037653652191E-005
         -50         -31  4.942564862800715E-006
         -50         -30  1.160940021772480E-005
         -50         -29  1.132657299680623E-005
         -50         -28  1.499639324104277E-006
         -50         -27  1.655721571864917E-005
         -50         -26  1.714674612718180E-006
         -50         -25  2.780027072319687E-005
         -50         -24  1.461700664031561E-005
         -50         -23  1.848444209810166E-005
         -50         -22  3.087119579931848E-005
         -50         -21  2.111046613381516E-006
         -50         -20  1.430734313663669E-005
         -50         -19  1.092493706792172E-005
         -50         -18  1.817127559796806E-005
         -50         -17  2.475654908623128E-005
         -50         -16  1.699437367707130E-005
         -50         -15  7.836178027867798E-006
         -50         -14  4.435227656657536E-006
         -50         -13  1.859819258013320E-005
         -50         -12  2.237361156331919E-005
         -50         -11  0.000000000000000E+000
         -50         -10  1.190633852281787E-005
         -50          -9  1.721546703102393E-005
         -50          -8  2.012567931045431E-005
         -50          -7  3.339805652393815E-005
         -50          -6  1.935562046749956E-005
         -50          -5  5.225694378608417E-007
         -50          -4  6.546658871665027E-005
         -50          -3  3.542273600213384E-006
         -50          -2  1.298321679037671E-005
         -50          -1  5.671040281429287E-008
         -50           0  2.187469333284500E-006
         -50           1  4.524777295274436E-005
         -50           2  5.687991616164507E-005
         -50           3  0.000000000000000E+000
         -50           4  0.000000000000000E+000
         -50           5  2.493391825759183E-006
         -50           6  3.356464581429695E-005
         -50           7  2.884538565027094E-005
         -50           8  1.074400391787660E-005
         -50           9  1.779832749363399E-006
         -50          10  4.227118830541069E-005
         -50          11  0.000000000000000E+000
         -50          12  9.060236239931539E-006
         -50          13  1.987184793049140E-005
         -50          14  2.636116770792901E-005
         -50          15  7.925461129621870E-007
         -50          16  1.544672884415971E-005
         -50          17  9.670845313715761E-007
         -50          18  8.130059297400921E-006
         -50          19  1.195858326982511E-005
         -50          20  2.244709894215072E-005
         -50          21  0.000000000000000E+000
         -50          22  1.446413897225101E-005
         -50          23  6.570437328703447E-005
         -50          24  5.203552253219755E-006
         -50          25  1.474422178247872E-005
         -50          26  6.309593813786151E-006
         -50          27  8.989557526045538E-006
         -50          28  0.000000000000000E+000
         -50          29  5.002594747003029E-006
         -50          30  6.424797990393265E-005
         -50          31  7.112745352380061E-005
         -50          32  9.938404543038891E-007
         -50          33  5.373241802347288E-006
         -50          34  1.960690864422010E-005
         -50          35  4.544440711172409E-005
         -50          36  1.711521938567973E-005
         -50          37  4.614537952645527E-006
         -50          38  1.520978951512935E-005
         -50          39  5.492815044602652E-006
         -50          40  2.081127488887293E-006
         -50          41  1.066639175168999E-006
         -50          42  9.063435705409012E-006
         -50          43  1.618172614794745E-006
         -50          44  0.000000000000000E+000
         -50          45  2.368848152600740E-006
         -50          46  0.000000000000000E+000
         -50          47  4.865182634723082E-007
         -50          48  7.721837580964942E-006
         -50          49  1.005848978717311E-005
         -50          50  1.907134309983825E-005
         -49         -50  0.000000000000000E+000
         -49         -49  0.000000000000000E+000
         -49         -48  1.815937399887223E-006
         -49         -47  7.993360360913852E-006
         -49         -46  1.822835982302849E-005
         -49         -45  5.799556948332092E-006
         -49         -44  1.582653175624144E-005
         -49         -43  3.830917128138566E-005
         -49         -42  9.738472467378059E-006
         -49         -41  5.354230040236355E-006
         -49         -40  8.799163748062325E-006
         -49         -39  1.625812913428242E-005
         -49         -38  2.039439661347907E-005
         -49         -37  4.967762218251736E-006
         -49         -36  2.682626523529719E-005
         -49         -35  2.533025654740197E-005
         -49         -34  0.000000000000000E+000
         -49         -33  1.737643608271868E-005
         -49         -32  2.220062220332808E-005
         -49         -31  6.608883677812686E-006
         -49         -30  1.253996033709072E-005
         -49         -29  3.461575022738877E-005
         -49         -28  2.645501573947165E-005
         -49         -27  2.721138327098274E-005
         -49         -26  4.715589960610936E-006
         -49         -25  5.641647711108175E-005
         -49         -24  3.438783476116154E-005
         -49         -23  5.562130762992371E-006
         -49         -22  3.438780019713652E-007
