 # time =    2.99999999999978     
         -50         -50  1.970091528955966E-004
         -50         -49  2.554045601750891E-004
         -50         -48  1.853284549473515E-004
         -50         -47  0.000000000000000E+000
         -50         -46  0.000000000000000E+000
         -50         -45  0.000000000000000E+000
         -50         -44  0.000000000000000E+000
         -50         -43  0.000000000000000E+000
         -50         -42  0.000000000000000E+000
         -50         -41  0.000000000000000E+000
         -50         -40  0.000000000000000E+000
         -50         -39  7.166148699207555E-005
         -50         -38  0.000000000000000E+000
         -50         -37  3.859710641457444E-005
         -50         -36  0.000000000000000E+000
         -50         -35  3.536929778761091E-005
         -50         -34  5.715743140279410E-005
         -50         -33  2.474158595434506E-005
         -50         -32  6.133838362508199E-005
         -50         -31  5.067988182304023E-005
         -50         -30  0.000000000000000E+000
         -50         -29  0.000000000000000E+000
         -50         -28  2.675551838040350E-004
         -50         -27  4.311128538233920E-004
         -50         -26  0.000000000000000E+000
         -50         -25  0.000000000000000E+000
         -50         -24  0.000000000000000E+000
         -50         -23  1.817237680050232E-004
         -50         -22  1.865603962565746E-004
         -50         -21  0.000000000000000E+000
         -50         -20  0.000000000000000E+000
         -50         -19  0.000000000000000E+000
         -50         -18  0.000000000000000E+000
         -50         -17  0.000000000000000E+000
         -50         -16  1.038967251114355E-004
         -50         -15  6.299791964743914E-005
         -50         -14  0.000000000000000E+000
         -50         -13  0.000000000000000E+000
         -50         -12  3.023755922733487E-004
         -50         -11  1.850193114321983E-004
         -50         -10  0.000000000000000E+000
         -50          -9  6.608452522129319E-005
         -50          -8  6.269393716534289E-005
         -50          -7  0.000000000000000E+000
         -50          -6  0.000000000000000E+000
         -50          -5  0.000000000000000E+000
         -50          -4  1.765437682545566E-005
         -50          -3  0.000000000000000E+000
         -50          -2  5.672026399939487E-005
         -50          -1  0.000000000000000E+000
         -50           0  0.000000000000000E+000
         -50           1  8.422526398243845E-005
         -50           2  0.000000000000000E+000
         -50           3  2.470951360036260E-005
         -50           4  0.000000000000000E+000
         -50           5  0.000000000000000E+000
         -50           6  0.000000000000000E+000
         -50           7  0.000000000000000E+000
         -50           8  0.000000000000000E+000
         -50           9  0.000000000000000E+000
         -50          10  5.554298657298902E-005
         -50          11  0.000000000000000E+000
         -50          12  0.000000000000000E+000
         -50          13  6.659279204726475E-005
         -50          14  5.330429086182536E-005
         -50          15  0.000000000000000E+000
         -50          16  0.000000000000000E+000
         -50          17  0.000000000000000E+000
         -50          18  0.000000000000000E+000
         -50          19  5.814705140154566E-006
         -50          20  1.049721519138300E-005
         -50          21  0.000000000000000E+000
         -50          22  3.090713823937204E-004
         -50          23  0.000000000000000E+000
         -50          24  2.925874928319082E-004
         -50          25  4.860970539107316E-004
         -50          26  2.211711758610417E-004
         -50          27  0.000000000000000E+000
         -50          28  0.000000000000000E+000
         -50          29  0.000000000000000E+000
         -50          30  1.730494139926965E-005
         -50          31  5.753083217158726E-006
         -50          32  5.214547317339262E-006
         -50          33  0.000000000000000E+000
         -50          34  0.000000000000000E+000
         -50          35  0.000000000000000E+000
         -50          36  1.465082740703598E-004
         -50          37  0.000000000000000E+000
         -50          38  3.118463394368083E-005
         -50          39  0.000000000000000E+000
         -50          40  0.000000000000000E+000
         -50          41  2.713344123258655E-004
         -50          42  0.000000000000000E+000
         -50          43  0.000000000000000E+000
         -50          44  1.749567083222199E-004
         -50          45  0.000000000000000E+000
         -50          46  0.000000000000000E+000
         -50          47  0.000000000000000E+000
         -50          48  0.000000000000000E+000
         -50          49  9.906130847014204E-006
         -50          50  0.000000000000000E+000
         -49         -50  0.000000000000000E+000
         -49         -49  0.000000000000000E+000
         -49         -48  0.000000000000000E+000
         -49         -47  0.000000000000000E+000
         -49         -46  0.000000000000000E+000
         -49         -45  0.000000000000000E+000
         -49         -44  5.492472133232346E-005
         -49         -43  0.000000000000000E+000
         -49         -42  0.000000000000000E+000
         -49         -41  2.054801860889815E-006
         -49         -40  7.061914080431654E-005
         -49         -39  0.000000000000000E+000
         -49         -38  0.000000000000000E+000
         -49         -37  4.007194754619694E-005
         -49         -36  0.000000000000000E+000
         -49         -35  0.000000000000000E+000
         -49         -34  0.000000000000000E+000
         -49         -33  0.000000000000000E+000
         -49         -32  0.000000000000000E+000
         -49         -31  0.000000000000000E+000
         -49         -30  4.826986408746887E-005
         -49         -29  0.000000000000000E+000
         -49         -28  0.000000000000000E+000
         -49         -27  2.651181803438660E-004
         -49         -26  0.000000000000000E+000
         -49         -25  3.178798651964717E-005
         -49         -24  0.000000000000000E+000
         -49         -23  9.325552240698958E-005
         -49         -22  0.000000000000000E+000
         -49         -21  1.027668692829178E-004
         -49         -20  0.000000000000000E+000
         -49         -19  0.000000000000000E+000
         -49         -18  0.000000000000000E+000
         -49         -17  5.579415444795283E-005
         -49         -16  0.000000000000000E+000
         -49         -15  0.000000000000000E+000
         -49         -14  0.000000000000000E+000
         -49         -13  2.520045431632389E-004
         -49         -12  5.884272459515652E-004
         -49         -11  5.063799197923708E-004
         -49         -10  4.418796980799498E-004
         -49          -9  0.000000000000000E+000
         -49          -8  0.000000000000000E+000
         -49          -7  0.000000000000000E+000
         -49          -6  1.933525268609560E-005
         -49          -5  0.000000000000000E+000
         -49          -4  2.297273445541804E-005
         -49          -3  0.000000000000000E+000
         -49          -2  0.000000000000000E+000
         -49          -1  0.000000000000000E+000
         -49           0  4.840258699336575E-005
         -49           1  1.233554784558489E-004
         -49           2  1.158264619386541E-004
         -49           3  5.849101749633416E-005
         -49           4  0.000000000000000E+000
         -49           5  0.000000000000000E+000
         -49           6  0.000000000000000E+000
         -49           7  1.828851445442538E-004
         -49           8  0.000000000000000E+000
         -49           9  9.513014228153331E-005
         -49          10  0.000000000000000E+000
         -49          11  0.000000000000000E+000
         -49          12  9.542429945092223E-005
         -49          13  1.132542504096848E-004
         -49          14  0.000000000000000E+000
         -49          15  0.000000000000000E+000
         -49          16  0.000000000000000E+000
         -49          17  1.081409722809377E-005
         -49          18  6.776457395573162E-006
         -49          19  0.000000000000000E+000
         -49          20  0.000000000000000E+000
         -49          21  0.000000000000000E+000
         -49          22  7.916943750651405E-004
         -49          23  4.231364791714953E-004
         -49          24  0.000000000000000E+000
         -49          25  1.872271424129193E-004
         -49          26  0.000000000000000E+000
         -49          27  2.584607206417763E-005
         -49          28  0.000000000000000E+000
         -49          29  5.707318616824847E-005
         -49          30  0.000000000000000E+000
         -49          31  0.000000000000000E+000
         -49          32  2.353158640793282E-005
         -49          33  0.000000000000000E+000
         -49          34  0.000000000000000E+000
         -49          35  1.650949469314649E-004
         -49          36  3.245205464696183E-004
         -49          37  2.474514363229073E-004
         -49          38  0.000000000000000E+000
         -49          39  0.000000000000000E+000
         -49          40  2.247509600462107E-004
         -49          41  0.000000000000000E+000
         -49          42  1.177269127158934E-004
         -49          43  0.000000000000000E+000
         -49          44  5.397259322112395E-004
         -49          45  0.000000000000000E+000
         -49          46  2.088428978244095E-004
         -49          47  2.491597547654113E-004
         -49          48  1.163664321383963E-004
         -49          49  0.000000000000000E+000
         -49          50  8.553803197439982E-005
         -48         -50  0.000000000000000E+000
         -48         -49  1.252295750376037E-004
         -48         -48  0.000000000000000E+000
         -48         -47  0.000000000000000E+000
         -48         -46  9.611993906647342E-005
         -48         -45  0.000000000000000E+000
         -48         -44  0.000000000000000E+000
         -48         -43  6.759839930424890E-006
         -48         -42  0.000000000000000E+000
         -48         -41  3.502268193090750E-006
         -48         -40  6.293890248346295E-006
         -48         -39  0.000000000000000E+000
         -48         -38  0.000000000000000E+000
         -48         -37  0.000000000000000E+000
         -48         -36  4.923361895735488E-005
         -48         -35  0.000000000000000E+000
         -48         -34  2.753096804301793E-007
         -48         -33  0.000000000000000E+000
         -48         -32  0.000000000000000E+000
         -48         -31  7.852370429562717E-005
         -48         -30  1.140675608140330E-004
         -48         -29  6.006324924075265E-005
         -48         -28  0.000000000000000E+000
         -48         -27  0.000000000000000E+000
         -48         -26  0.000000000000000E+000
         -48         -25  0.000000000000000E+000
         -48         -24  0.000000000000000E+000
         -48         -23  0.000000000000000E+000
         -48         -22  0.000000000000000E+000
         -48         -21  3.239381931778230E-004
         -48         -20  5.985651417311442E-004
         -48         -19  3.435618892594294E-004
         -48         -18  0.000000000000000E+000
         -48         -17  4.481165118414346E-005
         -48         -16  1.672833200665560E-005
         -48         -15  0.000000000000000E+000
         -48         -14  0.000000000000000E+000
         -48         -13  0.000000000000000E+000
         -48         -12  0.000000000000000E+000
         -48         -11  0.000000000000000E+000
         -48         -10  3.565673888593997E-004
         -48          -9  2.234004972852411E-004
         -48          -8  0.000000000000000E+000
         -48          -7  3.400887242562176E-005
         -48          -6  0.000000000000000E+000
         -48          -5  9.278885304092678E-006
         -48          -4  0.000000000000000E+000
         -48          -3  3.076580507972997E-005
         -48          -2  0.000000000000000E+000
         -48          -1  1.650922030265190E-005
         -48           0  0.000000000000000E+000
         -48           1  0.000000000000000E+000
         -48           2  0.000000000000000E+000
         -48           3  0.000000000000000E+000
         -48           4  6.655106751809380E-005
